iGrID,RAJ2000,DEJ2000,z,logLtot,logLobs,logMtot,logMstar,NMstar,logMdyn,sigma,Rad,angRad,DL,Ntot
17928,51.64717865,9.18472004,0.0633009,12.99948,11.76301,13.71769,,0,,,,,274.0771,1
13282,51.94300079,9.11515999,0.0234451,11.0165,10.86743,12.13059,,0,,,,,98.2124,1
15506,51.60462952,9.67041016,0.0378936,11.93809,11.50038,13.32289,,0,10.7864,760.3772,15.1681,0.005828,160.6389,2
25073,54.00437927,10.67743015,0.0328206,11.30627,10.99212,12.32739,,0,,,,,138.5519,1
10572,53.90877151,11.04586029,0.0323218,11.75103,11.44689,13.05787,,0,9.6361,109.2736,51.9551,0.023259,136.3899,2
13349,48.93021011,8.48054981,0.03221,11.72534,11.42348,13.14936,,0,10.9802,472.1123,61.4635,0.027608,135.9055,2
14015,47.59045029,8.48558044,0.0308887,11.36981,11.09604,12.39274,,0,,,,,130.1888,1
7619,48.9753685,9.15962982,0.0250842,11.27577,11.1031,12.34136,,0,,,,,105.2204,1
3480,50.56077957,9.5682497,0.0234931,11.64732,11.49751,13.04473,,0,10.2747,159.0704,106.6858,0.065062,98.4174,2
4183,49.92969894,9.75220966,0.0249466,11.55547,11.38475,13.02818,,0,11.1886,352.4456,178.2147,0.102519,104.6315,2
12792,48.32233047,9.33444977,0.0234116,11.05886,10.91012,12.16593,,0,,,,,98.0697,1
21378,47.52003098,9.34313965,0.0630734,12.84468,11.61725,13.58302,,0,,,,,273.0403,1
2954,45.97018814,9.61328983,0.0298582,11.79649,11.5429,12.78029,,0,,,,,125.7386,1
4094,47.86666107,10.80819035,0.0247223,11.45387,11.28632,12.49915,,0,,,,,103.6713,1
16626,47.82057953,11.49703979,0.0236706,10.96476,10.81221,12.08684,,0,,,,,99.1753,1
11628,51.00843048,10.07415962,0.0380539,11.80701,11.36529,12.74845,,0,,,,,161.3397,1
27736,50.18236923,10.05305004,0.0630894,12.87247,11.64447,13.6075,,0,,,,,273.1132,1
22327,51.75688171,10.6072197,0.0612364,12.78739,11.6246,13.53962,,0,,,,,264.681,1
13097,52.21707916,11.7188797,0.0255576,11.16645,10.98654,12.24512,,0,,,,,107.2477,1
16909,51.81824112,11.94812012,0.0242497,10.99242,10.8317,12.10646,,0,,,,,101.65,1
20027,50.94178009,12.23309994,0.041901,11.80442,11.25874,12.72754,,0,,,,,178.217,1
2003,51.77111816,12.55237961,0.0204107,11.45423,11.34369,12.52231,,0,,,,,85.2885,1
30770,51.53759003,12.62312031,0.0338562,11.28611,10.94928,12.30466,,0,,,,,143.0455,1
22559,52.02621841,13.14122009,0.047131,12.032,11.33457,12.91171,,0,,,,,201.3331,1
4347,49.50167084,11.77552986,0.0230271,11.34845,11.20463,12.41546,,0,,,,,96.4283,1
23170,49.06729126,12.93171978,0.0392359,11.62674,11.15451,12.5793,,0,,,,,166.5137,1
9763,50.38882065,13.54868031,0.0279164,11.3042,11.08485,12.35101,,0,,,,,117.3737,1
18566,40.47592163,5.94806004,0.0205188,10.78452,10.6729,11.95904,,0,,,,,85.748,1
4971,38.91413116,6.27253008,0.0201824,11.17718,11.06989,12.28271,,0,,,,,84.319,1
2049,39.83003998,6.54393005,0.0131707,10.96196,10.91192,12.13647,,0,,,,,54.71,1
20832,40.98696899,6.65481997,0.019632,11.12439,11.02328,12.59888,,0,9.9254,220.4661,24.8453,0.018052,81.9825,3
11979,40.39529037,7.18717003,0.026218,11.18818,10.99842,12.26012,,0,,,,,110.079,1
18826,40.05015945,7.53249979,0.0696666,13.22173,11.75456,13.88205,,0,,,,,303.2534,1
13306,40.71704102,7.59775019,0.0379109,11.80379,11.36576,12.74621,,0,,,,,160.7146,1
19302,40.92993164,7.69147015,0.020584,10.7985,10.68647,11.96968,,0,,,,,86.0248,1
15474,40.98212051,7.8248601,0.0382418,11.70729,11.26054,12.65689,,0,,,,,162.1615,1
10362,38.37945938,6.52774,0.0268049,11.54703,11.34738,12.91673,,0,9.8685,134.3525,58.6917,0.031488,112.5975,2
14571,37.42287064,6.87959003,0.0305778,11.60461,11.33692,13.07103,,0,11.4079,510.2904,140.8667,0.066531,128.8452,2
23228,38.61548996,7.74055004,0.0328043,11.35236,11.03846,12.36764,,0,,,,,138.481,1
1431,39.31034088,7.30563021,0.0208978,11.81053,11.69408,13.48162,,0,11.1608,322.7471,199.3735,0.136285,87.3589,5
9849,39.60155869,7.99293995,0.0205716,10.95598,10.84399,12.09607,,0,,,,,85.9724,1
16035,39.90007019,8.46450996,0.0403839,11.79498,11.29164,12.72619,,0,,,,,171.5488,1
18022,40.23027039,8.59576988,0.0175034,10.63183,10.55191,11.85718,,0,,,,,72.9663,1
2127,40.27571869,8.73801041,0.0200351,11.86528,11.75947,13.52074,,0,10.8895,223.0603,223.4708,0.159178,83.6932,7
7144,39.73180008,9.09737015,0.016321,10.874,10.80402,12.05133,,0,,,,,67.9712,1
383,42.33169937,8.09263992,0.0106932,11.29366,11.25517,12.42417,,0,,,,,44.3292,1
24176,42.64490128,8.41141987,0.0247662,11.22452,11.05638,12.74216,,0,11.2262,318.1998,238.3976,0.138111,103.8593,2
3687,41.75907135,8.65221024,0.0246683,11.46057,11.29365,12.50538,,0,,,,,103.4406,1
3048,41.93597031,9.35680008,0.0261278,11.60429,11.41567,12.62589,,0,,,,,109.6919,1
13896,43.46112061,8.66038036,0.0504535,12.35252,11.54889,13.19146,,0,,,,,216.1218,1
2150,43.96768188,9.31175041,0.025022,12.23793,12.06626,13.92552,,0,11.5921,377.6088,393.1686,0.22551,104.9542,9
5767,43.97612,10.24009991,0.0249312,11.39526,11.22473,12.44635,,0,,,,,104.5656,1
22558,43.93783951,10.26949024,0.043,11.78718,11.21163,12.70664,,0,,,,,183.0581,1
19972,40.20915985,9.40242004,0.0199934,10.82053,10.71545,11.99016,,0,,,,,83.5162,1
13918,40.44139099,9.75411987,0.0353727,11.61133,11.23658,12.58446,,0,,,,,149.64,1
27911,40.26568985,10.00957966,0.0369234,11.49357,11.0808,12.47145,,0,,,,,156.4006,1
20532,42.13085175,9.65155029,0.0707837,13.33335,11.82288,13.97002,,0,,,,,308.4053,1
23229,41.30619049,10.78969002,0.0692311,13.22894,11.77716,13.88973,,0,,,,,301.2477,1
16061,36.56922913,7.59459019,0.0229243,10.92163,10.77945,12.05569,,0,,,,,95.99,1
29309,36.27529907,8.01204967,0.0681487,12.96101,11.54973,13.66517,,0,,,,,296.2685,1
23943,35.71855164,8.73921013,0.0281154,11.17793,10.95472,12.24137,,0,,,,,118.2297,1
18150,38.00878906,8.59181023,0.0298856,11.25979,11.0056,12.30228,,0,,,,,125.857,1
27073,38.09259033,8.85902023,0.0542999,12.34523,11.41554,13.16803,,0,,,,,233.3444,1
18806,37.98612976,9.46874046,0.0456073,12.00295,11.35176,12.89198,,0,,,,,194.5777,1
3098,38.34476852,9.60169983,0.0194526,11.24605,11.14708,12.34547,,0,,,,,81.2215,1
19115,38.47481918,9.63183022,0.0396725,11.73705,11.25345,12.67692,,0,,,,,168.4277,1
28250,38.48072815,10.03452969,0.0276577,11.06576,10.85104,12.14919,,0,,,,,116.261,1
27696,37.45838928,9.84813976,0.0273981,11.16643,10.9562,12.23536,,0,,,,,115.1452,1
9304,38.05932999,9.72019005,0.027181,11.68018,11.47408,13.09636,,0,10.7973,214.5824,195.2684,0.103356,114.2124,3
7315,37.34854889,10.17710972,0.0276575,11.63986,11.42514,13.07849,,0,11.1273,247.5498,313.6869,0.163262,116.2601,2
21630,35.46398926,8.70604992,0.0451787,11.95161,11.31211,12.84683,,0,,,,,192.6808,1
23654,34.34114075,9.85167027,0.0271364,11.02275,10.81742,12.11618,,0,,,,,114.0211,1
28866,35.7743988,11.32460022,0.0385218,11.54334,11.08927,12.50796,,0,,,,,163.3867,1
21327,39.72225952,10.29452038,0.0257669,10.99742,10.81445,12.10251,,0,,,,,108.1446,1
29678,38.92161179,10.18968964,0.0404861,11.61764,11.11177,12.56507,,0,,,,,171.9975,1
8587,38.99953079,10.44044018,0.0558654,12.94665,11.96478,14.10017,,0,10.6024,159.6675,225.1642,0.059832,240.3853,2
628,39.79983902,10.84681988,0.0111801,11.34949,11.3092,12.73935,10.89735,1,9.6951,125.5505,45.0853,0.056966,46.3659,2
27284,39.90480042,10.84366989,0.0278369,11.07748,10.85971,12.15805,,0,,,,,117.0317,1
22983,38.46157837,11.20349026,0.023105,10.85218,10.70754,11.99889,,0,,,,,96.761,1
1303,39.07588959,11.64206982,0.0109172,10.94049,10.9013,12.12632,,0,,,,,45.266,1
25315,41.18413162,11.29485989,0.0347967,11.48526,11.12509,12.47467,,0,,,,,147.1335,1
11034,41.34756851,11.45812035,0.0204578,10.94271,10.83153,12.08584,,0,,,,,85.4888,1
13246,42.14836884,12.00864983,0.0336386,11.52017,11.18822,12.51157,,0,,,,,142.1005,1
13855,38.64984894,11.72311974,0.0257088,11.1384,10.95634,12.22053,,0,,,,,107.8957,1
27283,39.38793945,13.17226028,0.0391447,11.57869,11.10909,12.53656,,0,,,,,166.114,1
1718,38.8445015,12.83771038,0.0192496,11.40924,11.31227,12.48865,,0,,,,,80.3604,1
29826,39.10606003,13.78040981,0.0394201,11.55967,11.08252,12.5182,,0,,,,,167.321,1
21787,39.06579971,14.08232975,0.0452612,11.96947,11.32765,12.86284,,0,,,,,193.0458,1
14027,44.92604828,10.56947994,0.0240604,11.04191,10.88385,12.14838,,0,,,,,100.8411,1
2050,44.35832977,10.47894001,0.0250061,11.81583,11.64438,13.1995,,0,10.0369,260.7575,22.9609,0.013178,104.8861,2
25945,44.14432144,10.9313097,0.0574976,12.48684,11.44969,13.28399,,0,,,,,247.7455,1
4638,44.55804062,11.13329983,0.0252873,11.43636,11.26028,12.48068,,0,,,,,106.0902,1
14900,44.47388077,11.18290997,0.0108479,10.29155,10.25257,11.64222,,0,,,,,44.9761,1
12306,45.52518845,11.51438046,0.0247137,11.0977,10.93024,12.19151,,0,,,,,103.6346,1
20668,44.6171608,11.37102032,0.0430905,11.91518,11.33669,12.82316,,0,,,,,183.4569,1
23033,44.54129028,11.55331039,0.0248633,10.94454,10.77506,12.064,,0,,,,,104.2748,1
8282,45.14582062,11.84276962,0.024864,11.48941,11.31991,12.83263,,0,9.4499,73.7082,74.3789,0.042925,104.278,2
5511,47.07128906,11.9070797,0.0239137,11.3362,11.18035,12.40006,,0,,,,,100.2139,1
24361,43.63249969,11.14319992,0.0578921,12.60192,11.55174,13.38688,,0,,,,,249.5277,1
27427,44.01375961,11.2795496,0.0572315,12.52268,11.4945,13.31774,,0,,,,,246.5444,1
10176,43.50807953,11.82966042,0.0247739,11.65639,11.48819,13.06681,,0,10.675,152.9916,289.8506,0.167868,103.8923,4
15366,44.38401031,12.47066021,0.0305885,11.32931,11.0614,12.35891,,0,,,,,128.8915,1
21814,42.20262909,12.02068996,0.0199217,10.7309,10.62662,11.92039,,0,,,,,83.2121,1
658,43.42226028,13.01414967,0.0113099,11.34367,11.30269,12.7125,,0,9.512,83.0564,67.5745,0.084415,46.909,2
20329,44.85129166,12.58080959,0.0255683,10.99122,10.81122,12.09847,,0,,,,,107.2937,1
9645,44.74087906,13.5828104,0.073586,13.66936,12.05814,14.22321,,0,,,,,321.3716,1
10553,48.13748932,12.38455963,0.0322646,11.57011,11.26705,12.5632,,0,,,,,136.142,1
12271,47.09106064,12.68033028,0.024207,11.11013,10.94987,12.20465,,0,,,,,101.4675,1
20931,47.46640015,13.29916,0.0114033,10.15348,10.11207,11.5511,,0,,,,,47.3001,1
18686,49.76337814,13.79555035,0.0333796,11.40831,11.0818,12.41379,,0,,,,,140.9765,1
15189,49.28792953,14.88869953,0.0385591,12.01737,11.56256,13.43884,,0,11.8349,632.6698,244.9351,0.092552,163.5498,2
20461,49.12755966,15.46393967,0.0389977,12.00669,11.54056,13.28785,,0,10.2299,105.3566,219.328,0.081983,165.4701,2
21179,49.26858902,15.48451996,0.0152294,10.43219,10.36977,11.72254,,0,,,,,63.3686,1
15772,48.0286293,15.8448,0.0323478,11.41193,11.10736,12.42223,,0,,,,,136.5024,1
5040,47.35128021,16.11551094,0.0323025,12.06959,11.76581,13.47787,,0,11.3827,318.5316,341.1102,0.152797,136.3065,3
22700,48.1515007,16.60429955,0.0411183,11.88755,11.36384,12.8072,,0,,,,,174.7746,1
26221,47.74956131,16.78812027,0.0154894,10.36407,10.30028,11.67389,,0,,,,,64.4641,1
11533,42.53688049,12.84364033,0.0335713,11.58109,11.25075,12.56638,,0,,,,,141.8085,1
30519,43.22838974,13.06534958,0.0412484,11.68673,11.15945,12.62376,,0,,,,,175.3465,1
20460,43.21612167,13.25640965,0.0320388,11.36157,11.06353,12.37961,,0,,,,,135.164,1
6508,42.64870071,13.33506012,0.024705,11.5825,11.41515,12.87191,,0,9.1176,32.0,183.5699,0.106604,103.5976,2
19519,42.99996948,13.52134037,0.033141,11.6739,11.35247,13.07021,,0,10.8375,258.175,147.9897,0.064674,139.9412,2
4831,41.57289124,13.09568024,0.0211347,11.23684,11.1174,12.32875,,0,,,,,88.3665,1
5067,41.93157959,13.25533009,0.0284807,12.09495,11.86552,13.82247,,0,11.746,342.2202,682.2455,0.345134,119.8016,6
11603,42.06690979,13.37924957,0.0714478,13.50932,11.97538,14.10842,,0,,,,,311.4729,1
26739,42.09173965,13.93502998,0.0441533,11.808,11.19806,12.72022,,0,,,,,188.1474,1
18476,42.17432022,14.31354046,0.0241387,11.34262,11.18336,12.84744,,0,10.9546,532.2932,45.5893,0.027079,101.1758,2
8421,43.50289154,13.61213017,0.0322742,11.81802,11.51467,13.03816,,0,8.7979,32.0,87.9333,0.039422,136.1838,2
5377,43.05323029,13.99186993,0.0324873,11.91845,11.61084,13.29529,,0,10.7238,261.5374,110.9931,0.049446,137.1068,2
15793,44.67150116,14.35764027,0.031623,11.36363,11.07447,12.38354,,0,,,,,133.3644,1
14383,42.31668854,14.52657986,0.0293536,11.62949,11.38538,12.88818,,0,8.9794,32.0,133.5657,0.065624,123.5621,2
7022,43.50733948,14.97657013,0.03184,11.62029,11.32684,12.61044,,0,,,,,134.3035,1
11956,43.69646835,15.5893898,0.0330268,11.75224,11.43328,13.1713,,0,11.0426,449.8074,78.1755,0.034278,139.446,2
27389,40.77035904,14.00193024,0.069639,13.0964,11.62997,13.77626,,0,,,,,303.1265,1
22325,41.30192947,14.17477036,0.0292026,11.17695,10.93532,12.23484,,0,,,,,122.9115,1
12259,40.13658905,14.29792976,0.043251,12.05005,11.46657,12.94622,,0,,,,,184.1649,1
12731,39.67953873,14.70438957,0.0455977,12.16598,11.515,13.04195,,0,,,,,194.5351,1
9030,40.95458984,14.88955021,0.0456215,12.32486,11.67348,13.18788,,0,,,,,194.6408,1
29349,41.1787796,15.24009037,0.0241694,10.8712,10.71152,12.00843,,0,,,,,101.307,1
21377,42.36886978,14.79743004,0.0240689,10.94271,10.7846,12.06673,,0,,,,,100.8773,1
16112,41.75419998,14.87880039,0.0240721,11.00851,10.85034,12.12066,,0,,,,,100.8909,1
28445,42.25469971,15.73328018,0.0204564,10.67525,10.56414,11.87487,,0,,,,,85.4827,1
14538,42.35736847,15.80103016,0.0299405,11.32036,11.06526,12.35448,,0,,,,,126.0937,1
9891,42.704319,16.00772095,0.0319709,11.97188,11.67548,13.34826,,0,10.8448,219.2107,208.7476,0.094442,134.87,4
5737,41.76025009,15.42133999,0.0241062,11.54266,11.38396,13.0347,,0,11.1581,576.1643,62.1697,0.036975,101.0369,2
17998,41.54315948,15.95242023,0.0255227,11.04285,10.8635,12.1414,,0,,,,,107.0983,1
5447,41.76671982,16.19990921,0.023306,11.57724,11.4299,13.03702,,0,11.0475,266.6396,225.0322,0.138307,97.6185,3
26877,41.80562973,16.53303909,0.0385904,11.54811,11.09255,12.51189,,0,,,,,163.6871,1
22425,44.48945999,16.10556984,0.0554622,12.60996,11.6406,13.40438,,0,,,,,238.57,1
4129,44.11983109,15.91609955,0.0307107,12.50458,12.23416,14.23562,,0,11.8355,570.0659,302.1306,0.142099,129.4194,11
11909,44.81214905,16.03824043,0.0295483,11.45585,11.2082,12.47547,,0,,,,,124.4016,1
18071,45.30089188,16.20923042,0.0308136,11.32915,11.05674,12.35761,,0,,,,,129.8639,1
30439,45.03345108,16.50406075,0.0343065,11.3297,10.98101,12.34024,,0,,,,,145.0021,1
14696,46.46863937,16.11819077,0.0459769,12.17435,11.51241,13.04791,,0,,,,,196.2151,1
30237,45.81256866,16.43857956,0.0318092,11.21683,10.92388,12.2554,,0,,,,,134.1702,1
22925,45.19812012,16.9142704,0.0731244,13.31907,11.72475,13.9495,,0,,,,,319.2314,1
7890,46.13631058,17.68230057,0.0321618,11.64301,11.34232,12.62925,,0,,,,,135.6969,1
8363,43.75238037,16.01239967,0.0320943,11.60037,11.30124,12.59122,,0,,,,,135.4045,1
9408,43.82250977,16.16220093,0.0493729,12.43689,11.66891,13.2735,,0,,,,,211.3032,1
10345,44.14426041,16.88471985,0.0318644,11.49648,11.20245,12.49954,,0,,,,,134.4091,1
2929,44.28144836,17.51433945,0.0226217,11.43032,11.29274,12.48951,,0,,,,,94.6992,1
28749,42.47399139,16.98484993,0.0388283,11.53025,11.06844,12.49478,,0,,,,,164.7283,1
27208,44.94104004,17.0748806,0.0551462,12.41038,11.45228,13.22408,,0,,,,,237.1484,1
17433,44.68334961,17.26262093,0.0193943,10.78063,10.68224,11.96185,,0,,,,,80.974,1
16863,45.37479019,17.8528595,0.0192031,10.75071,10.65424,11.93949,,0,,,,,80.1629,1
29274,46.0588913,18.48097038,0.0317308,11.22082,10.92965,12.25923,,0,,,,,133.8307,1
22503,45.04389954,18.90269089,0.032224,11.37327,11.07122,12.3889,,0,,,,,135.9662,1
20262,56.88391876,11.31233978,0.030834,11.29392,11.02107,12.32688,,0,,,,,129.9522,1
7767,55.32246017,10.74234962,0.0383726,12.11672,11.66662,13.42775,,0,10.451,196.9957,104.3783,0.039624,162.7338,2
18898,56.49068069,11.33137989,0.0357574,11.52905,11.14478,12.50884,,0,,,,,151.3159,1
17380,57.66786957,10.95149994,0.0414684,11.83094,11.2976,12.75379,,0,,,,,176.3136,1
25167,58.37112045,11.74625015,0.0338892,11.33608,10.99848,12.34791,,0,,,,,143.189,1
13724,54.98712158,10.94225025,0.035176,11.59918,11.22962,12.57453,,0,,,,,148.7839,1
10542,54.49827957,12.20650005,0.0208887,11.05431,10.93802,12.17551,,0,,,,,87.3204,1
26260,53.65644836,12.0648098,0.0339461,11.63797,11.29884,13.05277,,0,11.1269,303.4066,208.6636,0.089106,143.4361,2
4464,56.5139389,12.70312023,0.0218834,11.53069,11.40263,12.95994,,0,10.7404,127.9691,481.6857,0.314783,91.553,3
3746,56.9123497,13.25592995,0.0220882,11.5556,11.42505,12.97511,,0,10.5242,144.4032,229.9336,0.148905,92.4255,2
19466,55.49016953,13.29261017,0.0405002,11.83664,11.33043,12.76363,,0,,,,,172.0594,1
7989,55.70783997,13.61172009,0.0285684,11.47198,11.24108,12.49488,,0,,,,,120.1793,1
8799,55.3965416,13.55068016,0.032618,11.83535,11.52494,13.15167,,0,9.8149,140.4503,47.4665,0.021064,137.6734,2
17130,58.06827927,13.40536022,0.0427693,11.89989,11.33024,12.81067,,0,,,,,182.041,1
15901,60.6674118,14.16452026,0.034387,11.56828,11.21788,12.55078,,0,,,,,145.352,1
21067,60.52608109,14.19044018,0.0623913,12.84526,11.64225,13.58628,,0,,,,,269.9335,1
9490,61.32542038,14.4716301,0.0271185,11.32518,11.12003,12.37346,,0,,,,,113.9439,1
14671,60.21194077,14.54487038,0.0356245,11.61062,11.22966,12.58256,,0,,,,,150.7369,1
27324,60.76454163,15.25170994,0.0444787,11.9407,11.32146,12.84006,,0,,,,,189.5854,1
12215,57.96076965,13.71467972,0.0282778,11.32536,11.0992,12.36751,,0,,,,,118.9284,1
28793,58.1457901,13.8768301,0.033762,11.44325,11.10863,12.44267,,0,,,,,142.6367,1
13897,57.37594986,13.84245968,0.0334073,11.49396,11.16694,12.48942,,0,,,,,141.0968,1
23502,57.60081863,13.9995203,0.0280005,11.09527,10.87432,12.17209,,0,,,,,117.7355,1
29680,58.92465973,14.41734028,0.0605336,12.63283,11.49212,13.4039,,0,,,,,261.4895,1
14217,58.81790161,14.59471989,0.021859,10.97824,10.85055,12.1075,,0,,,,,91.4492,1
22365,58.06031036,14.44235039,0.0470318,12.00866,11.31367,12.89071,,0,,,,,200.8928,1
18771,58.59677124,15.37804985,0.0276848,11.13126,10.91596,12.20405,,0,,,,,116.3777,1
23433,58.24623871,15.63976955,0.0323752,11.30275,10.99756,12.32661,,0,,,,,136.6213,1
6439,58.56661987,15.92862034,0.0217359,11.37924,11.25292,12.67593,,0,8.5787,32.0,53.088,0.034923,90.9251,2
31122,59.68426895,16.4036808,0.0522443,12.20308,11.34101,13.04631,,0,,,,,224.1265,1
15566,59.24156952,16.4846096,0.0262993,11.19548,11.00447,12.26592,,0,,,,,110.4276,1
27626,54.02864838,12.76000977,0.0584574,12.52138,11.45227,13.31145,,0,,,,,252.0831,1
13408,54.21873093,13.40660954,0.0297542,11.34811,11.09632,12.37965,,0,,,,,125.2898,1
18717,53.23791885,13.12784958,0.033717,11.44273,11.10902,12.44243,,0,,,,,142.4411,1
18930,53.93844986,13.82316971,0.0313956,11.38155,11.09763,12.40042,,0,,,,,132.3803,1
27660,54.86766815,13.39305019,0.0324569,11.24793,10.94102,12.2788,,0,,,,,136.9752,1
11605,55.95388031,14.31826019,0.0207477,10.91761,10.80333,12.06395,,0,,,,,86.7207,1
2956,54.81251144,14.46041965,0.0334183,11.97645,11.64933,12.92664,,0,,,,,141.1447,1
6478,55.13582993,15.05873966,0.0251125,11.32464,11.15156,12.38361,,0,,,,,105.3413,1
6091,52.3493309,13.75907993,0.0201838,11.12005,11.01276,12.23429,,0,,,,,84.3248,1
27005,52.83850098,14.38492012,0.05763,12.49456,11.45317,13.29048,,0,,,,,248.3439,1
29121,53.66400909,15.1198101,0.0372039,11.51401,11.09382,12.48825,,0,,,,,157.625,1
22329,53.10100937,15.39173985,0.0198601,10.66839,10.56481,11.87277,,0,,,,,82.9505,1
14216,54.77750015,15.7657299,0.0425586,12.24133,11.67779,13.40026,,0,9.1255,36.1605,146.4022,0.050341,181.1125,2
10778,54.52864075,15.74473,0.0289913,11.35626,11.11818,12.39075,,0,,,,,122.001,1
29275,53.84078979,15.78258991,0.0299521,11.10541,10.85007,12.17041,,0,,,,,126.1437,1
22177,53.24620056,15.87458992,0.0305678,11.25765,10.99022,12.2969,,0,,,,,128.8023,1
16221,52.59906006,15.76745987,0.0258518,11.14431,10.95997,12.22477,,0,,,,,108.5087,1
19888,56.62429047,15.41219997,0.0286875,11.17968,10.94663,12.23986,,0,,,,,120.692,1
26223,57.25194931,15.85048008,0.0574965,12.49933,11.46239,13.29538,,0,,,,,247.7407,1
4816,55.36785126,15.25903988,0.0290531,12.25498,12.01571,14.027,,0,11.6831,487.8256,290.5156,0.144164,122.2669,9
30073,55.34064102,15.42356014,0.0241859,10.90766,10.74779,12.03768,,0,,,,,101.3774,1
27738,55.82242966,15.55613041,0.0257551,10.9028,10.72018,12.02543,,0,,,,,108.0942,1
19092,56.17789078,15.73665047,0.0446679,12.03919,11.41401,12.92962,,0,,,,,190.4218,1
27488,55.66326141,15.64346027,0.0300625,11.43634,11.17922,12.93556,,0,11.6282,519.5693,225.6812,0.108353,126.6204,2
16179,55.69676971,15.82534027,0.0445455,12.02527,11.40392,12.91739,,0,,,,,189.8807,1
6035,55.39873886,16.02042961,0.0301198,11.90972,11.65132,13.22441,,0,10.0226,78.5049,245.1249,0.117472,126.8675,3
29998,56.54167938,16.26151085,0.0293754,11.08734,10.84289,12.15824,,0,,,,,123.6561,1
30585,58.76895905,17.04217911,0.0263632,10.99117,10.79892,12.09422,,0,,,,,110.7017,1
13086,58.35567093,17.17951965,0.0336028,11.5145,11.18331,12.5067,,0,,,,,141.9452,1
15587,57.26576996,17.05021095,0.0258347,11.14195,10.95793,12.22287,,0,,,,,108.4352,1
11340,57.99617004,17.80581093,0.0268981,11.35367,11.15237,12.39948,,0,,,,,112.9975,1
9459,57.5316391,17.68450928,0.0263756,11.55736,11.36501,12.91579,,0,9.9,89.9574,140.7587,0.076709,110.7551,2
16970,54.80662155,15.81956005,0.0322137,11.40557,11.10364,12.41732,,0,,,,,135.9215,1
21660,54.93584061,15.80105972,0.0287755,11.26699,11.0324,12.31429,,0,,,,,121.0713,1
26664,55.04542923,17.39665985,0.0428354,11.78609,11.21453,12.70642,,0,,,,,182.3324,1
3727,55.18801117,17.74117088,0.0326298,11.84827,11.53773,12.81324,,0,,,,,137.7245,1
25100,57.20880127,18.05451965,0.0280267,11.07225,10.8508,12.15267,,0,,,,,117.8478,1
26703,57.57170105,18.21594048,0.0344174,11.37704,11.0259,12.38106,,0,,,,,145.4843,1
9850,56.28350067,18.62569046,0.0270824,11.32364,11.11931,12.37232,,0,,,,,113.7889,1
3592,61.62820053,14.83718967,0.0338014,11.97315,11.63752,12.92166,,0,,,,,142.8076,1
12151,62.27561951,15.51387024,0.0435239,12.30879,11.71733,13.65486,,0,11.0962,713.7105,35.1316,0.011825,185.3686,2
23320,60.91656876,15.4819603,0.053039,12.28846,11.40087,13.12135,,0,,,,,227.6866,1
27209,61.2469101,16.37705994,0.0337555,11.32948,10.99492,12.34283,,0,,,,,142.6081,1
12260,62.85290146,16.54696083,0.0239355,11.13928,10.98305,12.23069,,0,,,,,100.307,1
20463,63.90718079,17.36145973,0.0492769,12.17709,11.41207,13.03549,,0,,,,,210.8756,1
3394,62.28684998,17.11169052,0.0239205,11.474,11.31802,12.52125,,0,,,,,100.2431,1
14782,60.68260956,16.04982948,0.0470798,12.20901,11.51273,13.07475,,0,,,,,201.1057,1
10119,60.19197845,17.58311081,0.0170023,10.77761,10.70232,11.97162,,0,,,,,70.8482,1
9398,61.88227844,17.09205055,0.0405342,11.99243,11.48543,12.90616,,0,,,,,172.2085,1
16432,64.72855377,17.77614975,0.0526958,12.38859,11.51146,13.21468,,0,,,,,226.1484,1
25478,64.59091949,18.04464912,0.0556496,12.42566,11.45049,13.23592,,0,,,,,239.4135,1
25906,65.61119843,18.32567024,0.0540654,12.34174,11.41916,13.16582,,0,,,,,232.2913,1
24363,64.71669769,20.32715034,0.0576056,12.51572,11.47506,13.30984,,0,,,,,248.2336,1
4068,58.5794487,17.58501053,0.0330318,12.10601,11.78697,13.3983,,0,9.6798,140.561,34.7227,0.015223,139.4674,2
21354,59.01327896,17.87451935,0.0293109,11.16055,10.91712,12.22034,,0,,,,,123.3782,1
12904,58.73117828,18.38414955,0.0254348,11.14177,10.9638,12.22484,,0,,,,,106.7219,1
23882,59.0214119,18.58385086,0.0481058,12.08351,11.35575,12.95465,,0,,,,,205.6634,1
7041,60.69923019,19.00539017,0.0225249,11.19894,11.06266,12.28891,,0,,,,,94.2865,1
14386,60.1823082,18.80496979,0.0499309,12.32986,11.54426,13.17298,,0,,,,,213.7904,1
5378,61.27846909,18.9781208,0.0226327,11.2508,11.11309,12.33283,,0,,,,,94.746,1
22179,60.55419922,19.48545074,0.0557683,12.80934,11.83086,14.11236,,0,12.2037,930.2648,264.8651,0.070496,239.9481,2
3058,60.92861938,19.89495087,0.0220679,11.48838,11.35803,12.85699,,0,9.7511,77.6027,134.2585,0.087024,92.3389,2
20866,60.49946976,20.24045944,0.0214137,10.78169,10.65895,11.95211,,0,,,,,89.5534,1
16199,57.61138916,18.82722092,0.0278638,11.19329,10.97501,12.25579,,0,,,,,117.1474,1
5054,58.4034996,19.10482979,0.0259269,11.65137,11.46593,13.03717,,0,10.34,134.0763,174.5279,0.09671,108.8304,2
9422,58.44274139,19.97390938,0.0283956,11.38051,11.15235,12.4151,,0,,,,,119.4356,1
